customer_id,event_date,event_type
CUST03548,2024-12-05,cart_add
CUST03548,2025-01-06,site_visit
CUST03548,2025-07-05,cart_add
CUST03549,2024-10-10,site_visit
CUST03550,2025-04-22,cart_abandon
CUST03551,2025-07-02,review_submitted
CUST03551,2025-07-07,site_visit
CUST03552,2024-06-05,site_visit
CUST03553,2025-07-15,email_open
CUST03553,2025-01-22,cart_add
CUST03554,2025-06-02,cart_add
CUST03554,2025-04-08,site_visit
CUST03554,2025-01-18,cart_add
CUST03555,2025-01-15,cart_abandon
CUST03556,2025-02-04,cart_abandon
CUST03557,2025-01-30,site_visit
CUST03558,2025-01-03,cart_add
CUST03559,2025-05-15,cart_abandon
CUST03560,2025-06-15,email_open
CUST03560,2025-01-09,cart_abandon
CUST03560,2025-04-16,site_visit
CUST03560,2025-02-09,review_submitted
CUST03560,2024-11-09,cart_add
CUST03560,2025-06-26,site_visit
CUST03561,2025-03-09,cart_abandon
CUST03562,2025-05-19,cart_add
CUST03562,2025-05-27,cart_add
CUST03562,2025-06-01,review_submitted
CUST03562,2025-05-16,cart_abandon
CUST03562,2025-05-24,site_visit
CUST03562,2025-07-02,site_visit
CUST03563,2025-07-23,cart_abandon
CUST03564,2025-01-05,cart_abandon
CUST03565,2025-07-06,cart_add
CUST03565,2024-12-17,site_visit
CUST03565,2025-05-02,email_open
CUST03565,2025-03-25,email_open
CUST03565,2025-03-06,site_visit
CUST03565,2024-12-10,site_visit
CUST03565,2025-05-14,site_visit
CUST03565,2025-05-29,cart_add
CUST03566,2025-06-24,cart_abandon
CUST03566,2025-07-30,email_open
CUST03566,2025-06-03,cart_add
CUST03566,2025-06-15,site_visit
CUST03567,2025-07-01,cart_abandon
CUST03567,2025-06-05,site_visit
CUST03567,2025-06-07,site_visit
CUST03567,2024-12-12,site_visit
CUST03567,2025-04-19,site_visit
CUST03567,2025-05-29,cart_add
CUST03568,2025-01-24,cart_add
CUST03568,2025-05-14,site_visit
CUST03569,2025-06-11,cart_add
CUST03569,2025-05-18,site_visit
CUST03570,2025-07-15,site_visit
CUST03570,2025-07-02,cart_add
CUST03570,2025-06-22,cart_add
CUST03570,2025-06-25,cart_abandon
CUST03571,2025-01-20,email_open
CUST03572,2025-05-04,support_ticket
CUST03572,2025-05-11,site_visit
CUST03573,2025-05-09,cart_add
CUST03573,2025-07-13,cart_abandon
CUST03573,2025-06-25,cart_abandon
CUST03573,2025-06-05,site_visit
CUST03573,2025-07-19,support_ticket
CUST03574,2025-07-24,review_submitted
CUST03574,2025-07-31,cart_abandon
CUST03574,2025-07-31,site_visit
CUST03574,2025-07-31,cart_abandon
CUST03574,2025-07-28,email_open
CUST03574,2025-07-28,cart_add
CUST03574,2025-07-29,cart_abandon
CUST03574,2025-07-24,site_visit
CUST03575,2025-06-13,email_open
CUST03575,2025-07-29,cart_add
CUST03575,2025-07-27,cart_add
CUST03575,2025-06-22,email_open
CUST03575,2025-07-08,site_visit
CUST03576,2024-12-08,cart_abandon
CUST03577,2025-05-13,site_visit
CUST03578,2025-07-30,site_visit
CUST03578,2025-06-19,site_visit
CUST03579,2025-07-07,cart_add
CUST03579,2025-03-05,cart_add
CUST03579,2025-06-30,email_open
CUST03580,2025-01-02,cart_add
CUST03580,2025-07-27,cart_add
CUST03581,2025-06-05,site_visit
CUST03581,2025-04-12,site_visit
CUST03582,2025-06-21,cart_add
CUST03582,2025-05-30,email_open
CUST03582,2025-07-10,cart_abandon
CUST03583,2024-11-09,site_visit
CUST03584,2025-05-25,site_visit
CUST03584,2025-07-30,cart_add
CUST03584,2025-07-20,cart_abandon
CUST03584,2025-06-04,site_visit
CUST03584,2025-07-10,cart_abandon
CUST03584,2025-07-22,cart_abandon
CUST03584,2025-05-19,cart_add
CUST03584,2025-05-22,site_visit
CUST03584,2025-05-18,cart_add
CUST03584,2025-06-30,site_visit
CUST03584,2025-07-15,email_open
CUST03584,2025-06-20,site_visit
CUST03585,2025-05-30,site_visit
CUST03586,2024-09-03,cart_abandon
CUST03587,2025-06-10,site_visit
CUST03587,2025-03-19,site_visit
CUST03588,2025-05-14,email_open
CUST03588,2025-04-19,support_ticket
CUST03588,2025-07-11,cart_add
CUST03588,2025-07-28,site_visit
CUST03589,2024-12-20,site_visit
CUST03590,2025-06-23,cart_add
CUST03591,2025-07-27,site_visit
CUST03591,2025-07-25,site_visit
CUST03591,2025-07-31,cart_add
CUST03591,2025-07-15,site_visit
CUST03591,2025-07-22,site_visit
CUST03591,2025-07-30,site_visit
CUST03591,2025-07-08,site_visit
CUST03591,2025-07-12,site_visit
CUST03592,2025-06-17,cart_add
CUST03593,2025-03-06,site_visit
CUST03593,2024-12-20,cart_add
CUST03593,2025-06-29,cart_add
CUST03594,2025-06-05,site_visit
CUST03595,2024-11-28,cart_abandon
CUST03595,2025-04-19,email_open
CUST03596,2025-01-18,cart_abandon
CUST03597,2025-05-16,cart_add
CUST03598,2025-04-06,cart_add
CUST03599,2025-05-01,site_visit
CUST03600,2025-03-17,site_visit
CUST03601,2025-04-28,site_visit
CUST03602,2025-01-02,review_submitted
CUST03602,2025-01-03,site_visit
CUST03602,2024-12-17,cart_abandon
CUST03602,2025-05-26,cart_add
CUST03602,2025-02-03,site_visit
CUST03602,2025-05-11,site_visit
CUST03603,2025-05-10,cart_abandon
CUST03604,2025-07-18,email_open
CUST03604,2025-02-21,site_visit
CUST03604,2025-02-07,cart_abandon
CUST03604,2024-10-30,site_visit
CUST03605,2025-07-29,cart_add
CUST03606,2024-10-06,review_submitted
CUST03606,2025-06-07,review_submitted
CUST03607,2025-07-08,email_open
CUST03607,2025-06-20,email_open
CUST03607,2025-05-21,email_open
CUST03607,2025-06-29,email_open
CUST03607,2025-06-13,site_visit
CUST03607,2025-06-22,cart_abandon
CUST03608,2024-09-20,site_visit
CUST03609,2025-06-22,site_visit
CUST03609,2025-07-22,site_visit
CUST03609,2025-07-28,site_visit
CUST03609,2025-07-24,cart_add
CUST03610,2025-07-23,review_submitted
CUST03610,2025-07-27,site_visit
CUST03610,2025-07-13,site_visit
CUST03610,2025-07-12,site_visit
CUST03610,2025-07-26,email_open
CUST03610,2025-07-17,email_open
CUST03611,2025-02-03,site_visit
CUST03611,2025-01-06,site_visit
CUST03612,2025-07-23,cart_add
CUST03613,2025-05-31,email_open
CUST03614,2025-04-08,cart_add
CUST03614,2025-06-10,support_ticket
CUST03614,2025-06-05,email_open
CUST03614,2025-04-14,site_visit
CUST03614,2025-05-12,site_visit
CUST03615,2025-07-27,review_submitted
CUST03616,2025-06-24,cart_abandon
CUST03617,2025-07-17,cart_add
CUST03617,2025-06-10,cart_add
CUST03618,2025-06-03,email_open
CUST03618,2025-06-19,site_visit
CUST03618,2025-06-16,review_submitted
CUST03618,2025-06-15,cart_add
CUST03618,2025-07-15,cart_abandon
CUST03619,2025-07-05,site_visit
CUST03619,2025-06-09,cart_abandon
CUST03619,2025-06-14,email_open
CUST03619,2025-04-07,site_visit
CUST03619,2025-05-16,site_visit
CUST03620,2024-12-07,cart_abandon
CUST03621,2025-05-04,site_visit
CUST03621,2025-05-23,site_visit
CUST03621,2025-05-03,site_visit
CUST03622,2025-01-01,site_visit
CUST03623,2025-03-27,site_visit
CUST03624,2025-06-24,cart_add
CUST03624,2025-05-29,cart_abandon
CUST03624,2025-05-27,cart_add
CUST03624,2025-07-18,cart_add
CUST03624,2025-06-21,cart_add
CUST03624,2025-06-27,cart_add
CUST03624,2025-06-27,site_visit
CUST03624,2025-06-05,site_visit
CUST03625,2024-10-28,cart_add
CUST03626,2025-02-28,cart_abandon
CUST03627,2025-05-24,site_visit
CUST03628,2025-07-31,review_submitted
CUST03628,2025-06-25,site_visit
CUST03628,2025-07-28,email_open
CUST03628,2025-06-02,site_visit
CUST03628,2025-07-24,email_open
CUST03628,2025-07-15,site_visit
CUST03628,2025-07-03,cart_add
CUST03629,2025-07-02,site_visit
CUST03629,2025-06-18,cart_abandon
CUST03629,2025-06-12,site_visit
CUST03629,2025-05-16,review_submitted
CUST03630,2025-07-21,email_open
CUST03631,2025-06-28,site_visit
CUST03631,2025-07-18,cart_abandon
CUST03632,2024-11-01,site_visit
CUST03633,2025-04-17,cart_add
CUST03633,2025-04-23,site_visit
CUST03633,2024-11-24,site_visit
CUST03633,2025-03-28,cart_add
CUST03633,2025-01-17,cart_abandon
CUST03634,2025-05-09,site_visit
CUST03635,2024-10-12,site_visit
CUST03636,2025-03-14,site_visit
CUST03637,2025-06-27,cart_add
CUST03637,2025-07-11,site_visit
CUST03637,2025-06-27,site_visit
CUST03638,2025-01-29,site_visit
CUST03639,2025-05-11,cart_abandon
CUST03640,2025-01-30,site_visit
CUST03641,2024-08-06,support_ticket
CUST03642,2025-07-26,cart_abandon
CUST03642,2025-07-06,site_visit
CUST03642,2025-06-26,review_submitted
CUST03643,2024-11-04,site_visit
CUST03643,2025-07-06,site_visit
CUST03644,2024-12-26,cart_abandon
CUST03644,2025-07-04,cart_add
CUST03645,2025-07-18,site_visit
CUST03645,2025-05-09,site_visit
CUST03645,2025-05-12,site_visit
CUST03645,2025-05-08,cart_abandon
CUST03645,2025-07-24,site_visit
CUST03645,2025-07-05,site_visit
CUST03646,2025-05-18,cart_abandon
CUST03647,2025-07-07,site_visit
CUST03647,2024-12-21,email_open
CUST03648,2025-01-01,email_open
CUST03649,2025-07-18,site_visit
CUST03649,2025-06-21,site_visit
CUST03650,2025-07-31,site_visit
CUST03650,2025-07-30,cart_add
CUST03650,2025-07-30,review_submitted
CUST03650,2025-07-30,site_visit
CUST03650,2025-07-30,site_visit
CUST03650,2025-07-30,site_visit
CUST03650,2025-07-31,site_visit
CUST03651,2025-07-11,cart_add
CUST03651,2025-05-09,email_open
CUST03651,2025-07-29,cart_abandon
CUST03651,2025-06-15,cart_add
CUST03651,2025-06-08,email_open
CUST03651,2025-07-01,site_visit
CUST03652,2025-05-27,site_visit
CUST03653,2025-04-26,site_visit
CUST03653,2025-07-20,site_visit
CUST03653,2025-07-27,site_visit
CUST03653,2025-07-06,cart_add
CUST03654,2024-06-11,cart_add
CUST03655,2025-01-22,site_visit
CUST03656,2025-01-26,cart_add
CUST03657,2025-04-25,site_visit
CUST03658,2025-02-27,site_visit
CUST03659,2025-06-19,cart_add
CUST03659,2025-04-06,email_open
CUST03659,2025-07-02,site_visit
CUST03660,2025-06-19,review_submitted
CUST03660,2025-06-27,site_visit
CUST03660,2025-07-31,cart_add
CUST03660,2025-06-26,site_visit
CUST03660,2025-07-27,cart_add
CUST03660,2025-06-29,email_open
CUST03661,2025-02-01,email_open
CUST03662,2025-07-31,review_submitted
CUST03662,2024-12-23,site_visit
CUST03662,2025-04-16,site_visit
CUST03663,2025-06-25,site_visit
CUST03664,2024-06-13,site_visit
CUST03665,2025-04-18,email_open
CUST03666,2024-11-17,site_visit
CUST03667,2025-06-02,cart_add
CUST03667,2025-05-26,site_visit
CUST03667,2025-07-10,cart_add
CUST03667,2025-05-15,site_visit
CUST03667,2025-07-05,site_visit
CUST03667,2025-05-19,site_visit
CUST03667,2025-06-29,site_visit
CUST03668,2024-06-26,site_visit
CUST03669,2025-01-06,email_open
CUST03670,2025-06-15,site_visit
CUST03671,2025-03-04,site_visit
CUST03672,2024-12-31,site_visit
CUST03673,2025-06-06,site_visit
CUST03673,2025-03-21,site_visit
CUST03673,2025-07-29,site_visit
CUST03673,2025-04-22,site_visit
CUST03673,2025-05-15,email_open
CUST03674,2024-06-22,site_visit
CUST03675,2025-07-02,cart_abandon
CUST03675,2025-05-06,cart_add
CUST03676,2025-02-14,email_open
CUST03677,2025-07-05,cart_add
CUST03678,2025-05-31,site_visit
CUST03679,2025-07-05,cart_add
CUST03679,2025-06-16,cart_add
CUST03679,2025-06-22,site_visit
CUST03680,2025-02-24,site_visit
CUST03681,2025-07-19,support_ticket
CUST03681,2025-04-01,site_visit
CUST03682,2024-07-22,cart_add
CUST03683,2025-05-02,cart_add
CUST03683,2025-05-17,cart_add
CUST03683,2025-04-30,cart_add
CUST03684,2025-02-05,site_visit
CUST03685,2025-06-10,cart_abandon
CUST03685,2025-05-30,site_visit
CUST03686,2025-01-27,site_visit
CUST03686,2024-12-04,site_visit
CUST03687,2025-07-20,site_visit
CUST03687,2025-07-05,review_submitted
CUST03687,2025-07-11,email_open
CUST03687,2025-06-21,support_ticket
CUST03688,2024-12-25,email_open
CUST03689,2024-10-23,cart_add
CUST03689,2024-11-28,review_submitted
CUST03689,2024-07-05,site_visit
CUST03689,2024-07-24,email_open
CUST03689,2024-11-03,site_visit
CUST03689,2025-01-10,cart_add
CUST03690,2025-07-13,cart_add
CUST03691,2025-06-14,site_visit
CUST03691,2025-05-07,email_open
CUST03692,2025-04-03,site_visit
CUST03693,2025-07-24,site_visit
CUST03693,2025-05-15,site_visit
CUST03693,2025-04-07,site_visit
CUST03694,2025-04-16,site_visit
CUST03695,2025-04-16,cart_abandon
CUST03696,2024-04-01,support_ticket
CUST03697,2025-07-28,cart_add
CUST03697,2025-07-24,site_visit
CUST03697,2025-07-20,cart_add
CUST03697,2025-07-15,cart_add
CUST03697,2025-07-13,cart_add
CUST03697,2025-07-16,email_open
CUST03697,2025-07-13,cart_abandon
CUST03697,2025-07-07,site_visit
CUST03697,2025-07-07,cart_abandon
CUST03698,2025-04-07,cart_abandon
CUST03698,2025-04-16,site_visit
CUST03698,2025-07-19,site_visit
CUST03699,2025-07-20,email_open
CUST03699,2025-06-25,cart_add
CUST03699,2025-07-19,cart_add
CUST03699,2025-07-01,site_visit
CUST03699,2025-06-28,cart_add
CUST03700,2025-03-27,site_visit
CUST03701,2025-06-05,site_visit
CUST03701,2025-02-11,site_visit
CUST03702,2025-02-13,email_open
CUST03702,2025-03-27,support_ticket
CUST03703,2025-04-20,cart_add
CUST03704,2025-07-18,cart_abandon
CUST03704,2025-05-28,cart_add
CUST03704,2025-06-25,cart_add
CUST03704,2025-05-29,cart_add
CUST03704,2025-06-01,site_visit
CUST03705,2025-07-05,cart_add
CUST03705,2025-07-10,site_visit
CUST03705,2025-07-27,site_visit
CUST03705,2025-07-21,site_visit
CUST03705,2025-07-11,cart_add
CUST03706,2025-06-12,cart_abandon
CUST03706,2025-06-19,cart_add
CUST03706,2025-07-17,cart_abandon
CUST03706,2025-07-08,cart_add
CUST03706,2025-07-12,email_open
CUST03706,2025-07-15,site_visit
CUST03706,2025-07-25,email_open
CUST03706,2025-07-03,cart_abandon
CUST03706,2025-07-25,email_open
CUST03706,2025-07-21,email_open
CUST03707,2025-03-28,cart_add
CUST03707,2025-05-29,email_open
CUST03707,2025-04-07,site_visit
CUST03708,2025-06-30,site_visit
CUST03709,2025-03-01,cart_add
CUST03709,2024-12-19,cart_add
CUST03710,2025-07-14,cart_add
CUST03710,2025-07-26,site_visit
CUST03710,2025-07-14,email_open
CUST03710,2025-07-09,cart_abandon
CUST03710,2025-07-25,site_visit
CUST03710,2025-07-16,cart_add
CUST03710,2025-07-12,cart_add
CUST03711,2025-02-24,cart_add
CUST03712,2025-04-21,cart_abandon
CUST03712,2025-03-18,site_visit
CUST03712,2025-04-26,cart_abandon
CUST03712,2025-06-27,site_visit
CUST03713,2025-03-13,cart_add
CUST03713,2025-06-21,site_visit
CUST03713,2025-04-27,email_open
CUST03713,2025-07-04,cart_abandon
CUST03714,2025-07-11,cart_add
CUST03714,2025-06-04,cart_abandon
CUST03714,2025-07-13,cart_abandon
CUST03715,2025-07-26,cart_add
CUST03715,2025-07-25,cart_add
CUST03715,2025-07-25,cart_add
CUST03715,2025-07-28,site_visit
CUST03715,2025-07-26,cart_add
CUST03715,2025-07-27,site_visit
CUST03715,2025-07-25,site_visit
CUST03715,2025-07-31,cart_abandon
CUST03715,2025-07-29,cart_abandon
CUST03715,2025-07-31,site_visit
CUST03716,2025-04-02,site_visit
CUST03716,2024-11-11,cart_add
CUST03716,2025-07-01,email_open
CUST03716,2025-03-16,site_visit
CUST03717,2024-09-08,cart_add
CUST03718,2024-10-08,site_visit
CUST03719,2025-07-19,site_visit
CUST03720,2025-07-25,cart_abandon
CUST03721,2024-11-22,site_visit
CUST03721,2024-09-05,site_visit
CUST03721,2025-02-24,review_submitted
CUST03722,2025-06-05,site_visit
CUST03722,2025-05-15,site_visit
CUST03722,2025-05-21,cart_abandon
CUST03722,2025-07-29,cart_add
CUST03723,2025-07-08,site_visit
CUST03723,2025-06-29,cart_abandon
CUST03723,2025-06-27,email_open
CUST03723,2025-07-08,site_visit
CUST03723,2025-07-18,site_visit
CUST03723,2025-07-08,site_visit
CUST03723,2025-07-23,cart_add
CUST03723,2025-06-28,email_open
CUST03724,2024-09-17,cart_add
CUST03725,2025-01-04,cart_abandon
CUST03726,2025-07-15,site_visit
CUST03726,2025-06-24,cart_add
CUST03726,2025-07-08,site_visit
CUST03726,2025-06-27,review_submitted
CUST03726,2025-07-09,site_visit
CUST03726,2025-06-29,cart_add
CUST03727,2024-06-21,site_visit
CUST03727,2025-07-05,cart_add
CUST03728,2025-03-14,review_submitted
CUST03729,2024-06-05,email_open
CUST03730,2025-04-15,cart_abandon
CUST03730,2025-04-16,review_submitted
CUST03731,2025-01-03,cart_add
CUST03732,2025-07-16,email_open
CUST03732,2025-07-12,cart_add
CUST03732,2025-07-15,cart_add
CUST03732,2025-07-20,site_visit
CUST03732,2025-07-31,cart_add
CUST03732,2025-07-29,site_visit
CUST03732,2025-07-24,cart_add
CUST03733,2025-03-11,cart_add
CUST03733,2025-02-07,email_open
CUST03734,2025-06-07,cart_abandon
CUST03734,2025-06-16,site_visit
CUST03734,2025-02-18,site_visit
CUST03734,2025-01-10,site_visit
CUST03734,2024-12-17,cart_abandon
CUST03735,2025-02-25,site_visit
CUST03736,2024-12-12,email_open
CUST03736,2025-04-15,site_visit
CUST03737,2025-07-22,cart_abandon
CUST03737,2025-04-06,site_visit
CUST03738,2025-07-15,review_submitted
CUST03738,2025-05-02,site_visit
CUST03738,2025-04-11,site_visit
CUST03738,2025-05-19,site_visit
CUST03739,2025-04-23,site_visit
CUST03739,2025-07-12,site_visit
CUST03739,2025-06-26,site_visit
CUST03739,2025-03-25,review_submitted
CUST03740,2024-12-08,site_visit
CUST03740,2025-04-18,site_visit
CUST03741,2025-07-07,cart_add
CUST03741,2025-06-21,site_visit
CUST03741,2025-07-02,site_visit
CUST03742,2025-07-06,cart_abandon
CUST03742,2025-06-15,cart_add
CUST03742,2025-05-22,site_visit
CUST03743,2025-07-01,cart_add
CUST03743,2025-04-06,review_submitted
CUST03743,2025-03-30,site_visit
CUST03744,2024-05-31,cart_abandon
CUST03745,2024-04-03,site_visit
CUST03745,2025-02-27,site_visit
CUST03745,2024-12-02,site_visit
CUST03746,2025-02-02,site_visit
CUST03747,2025-03-08,review_submitted
CUST03747,2025-06-17,cart_add
CUST03747,2025-03-31,site_visit
CUST03748,2025-04-29,cart_add
CUST03749,2025-01-24,site_visit
CUST03750,2025-06-26,cart_abandon
CUST03750,2025-07-07,site_visit
CUST03750,2025-06-21,cart_abandon
CUST03750,2025-06-19,site_visit
CUST03750,2025-06-28,email_open
CUST03751,2025-07-23,site_visit
CUST03751,2025-07-16,support_ticket
CUST03751,2025-06-17,site_visit
CUST03751,2025-06-09,site_visit
CUST03751,2025-06-17,site_visit
CUST03752,2025-07-21,cart_add
CUST03752,2025-06-23,site_visit
CUST03752,2025-07-22,site_visit
CUST03753,2024-08-12,cart_add
CUST03754,2025-03-10,site_visit
CUST03754,2025-02-08,site_visit
CUST03754,2025-02-08,site_visit
CUST03754,2025-05-16,cart_add
CUST03755,2024-07-06,cart_abandon
CUST03756,2025-07-09,cart_add
CUST03756,2024-08-17,site_visit
CUST03757,2025-05-05,cart_add
CUST03758,2024-12-24,cart_add
CUST03759,2024-12-18,site_visit
CUST03759,2025-06-02,site_visit
CUST03760,2025-06-14,cart_abandon
CUST03760,2025-06-05,site_visit
CUST03760,2025-06-28,site_visit
CUST03760,2025-05-05,site_visit
CUST03761,2025-05-13,cart_abandon
CUST03762,2025-06-15,site_visit
CUST03762,2025-07-03,review_submitted
CUST03762,2025-06-11,review_submitted
CUST03762,2025-04-22,site_visit
CUST03763,2025-01-21,cart_abandon
CUST03764,2025-02-24,cart_add
CUST03765,2025-04-16,cart_abandon
CUST03766,2024-07-30,site_visit
CUST03767,2025-04-15,site_visit
CUST03767,2025-04-22,site_visit
CUST03767,2025-05-03,cart_add
CUST03768,2024-11-27,email_open
CUST03769,2024-12-31,review_submitted
CUST03770,2025-02-15,cart_add
CUST03771,2025-01-13,site_visit
CUST03771,2025-07-24,cart_abandon
CUST03771,2025-01-17,site_visit
CUST03772,2025-06-16,cart_abandon
CUST03772,2025-06-21,site_visit
CUST03772,2025-06-26,cart_abandon
CUST03772,2025-07-25,site_visit
CUST03772,2025-07-23,cart_abandon
CUST03772,2025-07-28,cart_abandon
CUST03772,2025-06-27,site_visit
CUST03773,2024-12-25,site_visit
CUST03774,2025-03-01,cart_add
CUST03775,2025-04-20,site_visit
CUST03776,2025-07-24,site_visit
CUST03776,2025-07-18,cart_add
CUST03776,2025-06-30,review_submitted
CUST03776,2025-07-15,cart_add
CUST03776,2025-07-02,cart_add
CUST03776,2025-06-21,support_ticket
CUST03776,2025-07-23,site_visit
CUST03776,2025-07-14,review_submitted
CUST03777,2025-07-23,site_visit
CUST03777,2025-07-23,cart_abandon
CUST03778,2025-03-19,site_visit
CUST03778,2024-12-11,review_submitted
CUST03778,2024-12-12,cart_add
CUST03778,2025-01-27,email_open
CUST03778,2024-12-21,cart_abandon
CUST03778,2025-04-01,site_visit
CUST03779,2025-06-30,site_visit
CUST03780,2025-07-07,site_visit
CUST03780,2025-07-09,email_open
CUST03780,2025-07-13,cart_add
CUST03780,2025-07-10,site_visit
CUST03780,2025-07-23,cart_abandon
CUST03781,2025-07-06,site_visit
CUST03781,2025-03-02,cart_add
CUST03782,2025-01-06,site_visit
CUST03783,2025-04-08,site_visit
CUST03784,2025-06-11,cart_abandon
CUST03784,2025-06-01,site_visit
CUST03785,2025-06-19,support_ticket
CUST03785,2025-07-21,email_open
CUST03786,2024-10-06,site_visit
CUST03787,2025-04-06,site_visit
CUST03788,2024-11-13,cart_add
CUST03789,2024-07-05,cart_add
CUST03790,2025-07-27,site_visit
CUST03790,2025-07-25,cart_add
CUST03790,2025-07-28,site_visit
CUST03791,2025-04-13,site_visit
CUST03792,2024-07-18,site_visit
CUST03793,2025-05-29,site_visit
CUST03794,2025-04-22,email_open
CUST03794,2025-05-22,site_visit
CUST03794,2025-04-17,site_visit
CUST03795,2025-01-09,cart_add
CUST03796,2025-07-18,site_visit
CUST03796,2025-05-20,review_submitted
CUST03796,2025-07-04,site_visit
CUST03796,2025-03-31,cart_add
CUST03796,2025-04-28,site_visit
CUST03796,2025-01-20,site_visit
CUST03796,2025-05-29,site_visit
CUST03797,2025-05-01,site_visit
CUST03797,2024-12-04,site_visit
CUST03798,2024-09-12,site_visit
CUST03799,2025-06-01,email_open
CUST03800,2025-01-29,site_visit
CUST03800,2025-01-23,cart_add
CUST03801,2025-06-25,email_open
CUST03802,2025-07-08,email_open
CUST03802,2025-07-06,email_open
CUST03802,2025-06-28,review_submitted
CUST03802,2025-06-25,review_submitted
CUST03802,2025-07-11,cart_add
CUST03802,2025-07-20,review_submitted
CUST03802,2025-07-11,review_submitted
CUST03803,2025-07-06,cart_abandon
CUST03803,2025-06-14,cart_add
CUST03803,2025-06-28,cart_abandon
CUST03803,2025-06-18,email_open
CUST03804,2025-07-23,site_visit
CUST03804,2025-07-31,cart_add
CUST03804,2025-07-29,cart_add
CUST03804,2025-07-22,site_visit
CUST03804,2025-07-23,site_visit
CUST03804,2025-07-21,site_visit
CUST03805,2024-11-14,cart_add
CUST03806,2025-07-14,site_visit
CUST03806,2025-07-17,cart_abandon
CUST03806,2025-07-23,email_open
CUST03806,2025-07-15,email_open
CUST03806,2025-07-24,cart_add
CUST03806,2025-07-27,cart_add
CUST03806,2025-07-14,site_visit
CUST03807,2025-06-29,site_visit
CUST03808,2025-01-12,site_visit
CUST03809,2024-06-28,cart_abandon
CUST03810,2024-03-23,cart_add
CUST03811,2025-02-04,email_open
CUST03811,2025-03-06,site_visit
CUST03812,2025-01-28,site_visit
CUST03813,2024-12-19,cart_add
CUST03814,2025-02-09,site_visit
CUST03814,2025-06-24,review_submitted
CUST03815,2025-02-08,cart_add
CUST03816,2025-01-26,site_visit
CUST03817,2025-01-17,cart_abandon
CUST03818,2025-07-08,site_visit
CUST03818,2025-05-28,cart_add
CUST03818,2025-06-05,review_submitted
CUST03819,2025-06-12,site_visit
CUST03819,2025-06-09,email_open
CUST03819,2025-06-06,cart_add
CUST03819,2025-07-14,review_submitted
CUST03820,2025-01-22,email_open
CUST03821,2025-03-24,email_open
CUST03822,2025-07-09,site_visit
CUST03823,2025-05-21,email_open
CUST03823,2025-06-16,cart_abandon
CUST03824,2024-12-20,site_visit
CUST03825,2024-10-17,site_visit
CUST03826,2024-11-26,site_visit
CUST03827,2025-03-29,review_submitted
CUST03828,2024-12-02,cart_abandon
CUST03828,2025-05-12,email_open
CUST03828,2025-02-12,site_visit
CUST03829,2025-07-25,cart_add
CUST03829,2025-07-04,email_open
CUST03829,2025-06-26,site_visit
CUST03829,2025-06-23,site_visit
CUST03830,2025-03-04,cart_add
CUST03831,2025-07-28,site_visit
CUST03832,2025-04-21,cart_add
CUST03832,2025-05-13,site_visit
CUST03832,2025-06-13,cart_add
CUST03833,2025-06-10,site_visit
CUST03833,2025-07-26,cart_add
CUST03834,2025-01-20,site_visit
CUST03835,2025-05-03,email_open
CUST03836,2025-07-13,email_open
CUST03837,2025-06-28,cart_abandon
CUST03837,2025-07-29,site_visit
CUST03837,2025-07-12,cart_add
CUST03837,2025-07-06,site_visit
CUST03838,2024-10-27,support_ticket
CUST03839,2025-07-22,cart_abandon
CUST03839,2025-07-23,cart_add
CUST03839,2025-07-22,site_visit
CUST03839,2025-07-16,site_visit
CUST03840,2025-07-27,cart_add
CUST03840,2025-03-24,support_ticket
CUST03841,2025-05-06,cart_abandon
CUST03841,2025-06-14,email_open
CUST03842,2024-07-10,email_open
CUST03843,2025-07-08,review_submitted
CUST03844,2024-12-13,review_submitted
CUST03844,2025-05-25,site_visit
CUST03845,2025-03-27,site_visit
CUST03846,2025-06-19,site_visit
CUST03846,2025-07-29,site_visit
CUST03847,2025-07-28,cart_abandon
CUST03847,2025-07-15,site_visit
CUST03847,2025-07-28,site_visit
CUST03847,2025-07-23,site_visit
CUST03847,2025-07-19,email_open
CUST03847,2025-07-16,cart_abandon
CUST03847,2025-07-13,cart_add
CUST03848,2025-05-03,review_submitted
CUST03848,2024-12-02,site_visit
CUST03849,2025-06-25,site_visit
CUST03849,2025-03-29,site_visit
CUST03850,2024-04-04,email_open
CUST03851,2024-12-02,cart_abandon
CUST03851,2025-01-01,site_visit
CUST03852,2025-02-03,site_visit
CUST03853,2025-05-03,site_visit
CUST03854,2025-07-05,site_visit
CUST03854,2025-07-29,site_visit
CUST03854,2025-07-08,site_visit
CUST03854,2025-07-16,site_visit
CUST03854,2025-07-10,site_visit
CUST03854,2025-07-18,site_visit
CUST03854,2025-07-19,cart_add
CUST03855,2025-04-14,cart_abandon
CUST03855,2025-01-21,cart_add
CUST03856,2024-05-26,cart_abandon
CUST03857,2024-10-08,cart_abandon
CUST03857,2025-06-01,site_visit
CUST03858,2025-02-14,cart_add
CUST03859,2025-01-19,site_visit
CUST03859,2024-09-30,site_visit
CUST03860,2025-07-30,review_submitted
CUST03860,2025-06-30,site_visit
CUST03860,2025-07-17,cart_abandon
CUST03860,2025-07-14,cart_abandon
CUST03861,2025-06-29,cart_abandon
CUST03861,2025-05-30,review_submitted
CUST03862,2025-03-09,site_visit
CUST03863,2025-02-16,cart_abandon
